,tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
2365,Table 1,2011,3,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",1283,2722.282608695652,166.25846276701935,B6,0.36765821521261727,156.1524761077324,NK,0.12210021960471151,108.95640941792021
2366,Table 1,2011,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",2611,3521.8478260869565,301.57200086417083,B6,0.20718496342705472,264.8210487114554,B6,0.20718496342705472,264.8210487114554
2367,Table 1,2011,3,30721,33044,"Boston, MA (Metropolitan Area)","Louisville, KY",829,261.6304347826087,225.46028250934773,WN,0.40631491483174076,209.50316973415133,WN,0.40631491483174076,209.50316973415133
2368,Table 1,2011,3,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",752,466.8478260869565,259.63983701979043,DL,0.8370197904540163,264.5638942976356,AA,0.01210710128055879,200.475
2369,Table 1,2011,3,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",2636,297.17391304347825,295.51386247256767,WN,0.3035844915874177,283.1724096385542,WN,0.3035844915874177,283.1724096385542
2370,Table 1,2011,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",1204,1957.1739130434783,154.97112629123626,WN,0.48772631345107187,145.89637895695742,WN,0.48772631345107187,145.89637895695742
2371,Table 1,2011,3,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",1256,671.9565217391304,180.0959074733096,F9,0.31268197994176644,157.3884117951371,F9,0.31268197994176644,157.3884117951371
2372,Table 1,2011,3,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",1764,365.4347826086956,227.26906603212373,WN,0.24211778703152886,243.05687960687962,AA,0.23557406305770376,210.2337121212121
2373,Table 1,2011,3,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",1139,243.47826086956522,265.9579910714286,DL,0.7647321428571429,268.68470519556337,DL,0.7647321428571429,268.68470519556337
2374,Table 1,2011,3,30721,33316,"Boston, MA (Metropolitan Area)","Omaha, NE",1282,190.0,218.86435926773456,DL,0.2963386727688787,210.1938223938224,DL,0.2963386727688787,210.1938223938224
2375,Table 1,2011,3,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",860,802.1739130434783,139.45261517615177,FL,0.41260162601626016,128.62794745484402,FL,0.41260162601626016,128.62794745484402
2376,Table 1,2011,3,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",1371,484.5652173913044,190.728600269179,B6,0.2741139524450426,199.53960720130934,US,0.2133243606998654,186.6348054679285
2377,Table 1,2011,3,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",2588,1218.3695652173913,266.9788741190115,B6,0.3493621197252208,275.9167262512768,WN,0.15844410741368542,253.3403153153153
2378,Table 1,2011,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",487,709.6739130434783,143.56033083167407,FL,0.39148414764895084,107.9203834115806,FL,0.39148414764895084,107.9203834115806
2379,Table 1,2011,3,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",1222,883.1521739130435,159.84349538461538,B6,0.7181538461538461,152.26042844901457,B6,0.7181538461538461,152.26042844901457
2380,Table 1,2011,3,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",2537,654.4565217391304,301.47520345457565,AS,0.26939046669988376,314.57459926017265,B6,0.25626972263743564,264.56746597537267
2381,Table 1,2011,3,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",289,2470.4347826086955,133.44829725448787,US,0.5381907778951074,143.36576193590582,WN,0.4007391763463569,120.10340360122969
2382,Table 1,2011,3,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",625,1437.8260869565217,139.439869972785,B6,0.43173571212579376,131.65668009105235,B6,0.43173571212579376,131.65668009105235
2383,Table 1,2011,3,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",487,547.5,138.28794917609687,B6,0.5205479452054794,121.28897787948131,B6,0.5205479452054794,121.28897787948131
2384,Table 1,2011,3,30721,34576,"Boston, MA (Metropolitan Area)","Rochester, NY",343,199.34782608695653,206.08418756815703,US,0.8555070883315158,208.45557680050987,FL,0.0321701199563795,165.47457627118644
2385,Table 1,2011,3,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",2105,500.2173913043478,308.3311169056932,DL,0.5071707953063885,347.56812339331617,WN,0.20447631464580618,253.03772582359193
2386,Table 1,2011,3,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",917,189.2391304347826,209.7218265364733,US,0.5617461229178633,210.6344580777096,DL,0.2854681217690982,208.74808853118714
2387,Table 1,2011,3,30781,30194,"Baton Rouge, LA","Dallas/Fort Worth, TX",383,174.02173913043478,194.73953778888196,AA,0.9369144284821986,194.49746666666667,AA,0.9369144284821986,194.49746666666667
2388,Table 1,2011,3,30785,30852,"Burlington, VT","Washington, DC (Metropolitan Area)",441,301.0869565217391,216.15162454873646,US,0.6148014440433213,232.03875513799179,UA,0.21624548736462093,202.20033388981636
2389,Table 1,2011,3,30785,31454,"Burlington, VT","Orlando, FL",1194,193.2608695652174,192.5894263217098,B6,0.796400449943757,191.3063559322034,B6,0.796400449943757,191.3063559322034
2390,Table 1,2011,3,30785,31703,"Burlington, VT","New York City, NY (Metropolitan Area)",266,458.4782608695652,123.22636320531058,B6,0.7024656235182551,110.89584880188998,DL,0.18895211000474157,110.62471769134254
2391,Table 1,2011,3,30792,30194,"Buffalo, NY","Dallas/Fort Worth, TX",1212,259.3478260869565,209.43181056160938,DL,0.365046102263202,174.44454649827784,DL,0.365046102263202,174.44454649827784
2392,Table 1,2011,3,30792,30325,"Buffalo, NY","Denver, CO",1359,217.2826086956522,246.84822411205602,WN,0.36718359179589793,238.91021798365122,DL,0.2046023011505753,217.44180929095356
2393,Table 1,2011,3,30792,30466,"Buffalo, NY","Phoenix, AZ",1912,232.82608695652175,238.86419234360412,WN,0.7026143790849673,232.66292358803986,DL,0.12324929971988796,229.8602272727273
2394,Table 1,2011,3,30792,30852,"Buffalo, NY","Washington, DC (Metropolitan Area)",296,911.6304347826087,144.61616787886015,WN,0.753904852748301,123.99560335283884,WN,0.753904852748301,123.99560335283884
2395,Table 1,2011,3,30792,30977,"Buffalo, NY","Chicago, IL",473,724.0217391304348,172.1478456688185,UA,0.4063954361207026,173.7390838566679,WN,0.3537006455487164,164.52181663837013
2396,Table 1,2011,3,30792,31057,"Buffalo, NY","Charlotte, NC",546,247.3913043478261,207.89894551845342,US,0.6177504393673111,227.9570412517781,DL,0.15377855887521968,157.66142857142856
2397,Table 1,2011,3,30792,31453,"Buffalo, NY","Houston, TX",1297,255.54347826086956,218.85857082092727,WN,0.264568268821778,200.6112540192926,FL,0.15950659293917482,151.34106666666668
2398,Table 1,2011,3,30792,31454,"Buffalo, NY","Orlando, FL",1011,1242.391304347826,148.91977252843395,WN,0.46360454943132107,145.33266654085676,FL,0.2222222222222222,142.6801968503937
2399,Table 1,2011,3,30792,31650,"Buffalo, NY","Minneapolis/St. Paul, MN",734,173.80434782608697,241.42414008755472,DL,0.6253908692933083,245.5416,WN,0.17448405253283303,212.7168458781362
2400,Table 1,2011,3,30792,31703,"Buffalo, NY","New York City, NY (Metropolitan Area)",326,2106.413043478261,137.31595541565613,B6,0.6261416997781103,129.69925828251195,DL,0.1635275298002993,123.89390975071001
2401,Table 1,2011,3,30792,31714,"Buffalo, NY","Fort Myers, FL",1144,167.7173913043478,169.2901490602722,WN,0.44458846403110824,160.9877551020408,FL,0.16396629941672067,157.58814229249012
2402,Table 1,2011,3,30792,32211,"Buffalo, NY","Las Vegas, NV",1986,576.9565217391304,231.89952901281086,WN,0.7304069329314242,227.21008511735877,CO,0.05934438583270535,200.9663492063492
2403,Table 1,2011,3,30792,32457,"Buffalo, NY","San Francisco, CA (Metropolitan Area)",2309,330.0,275.4669960474308,WN,0.2994071146245059,278.2587458745875,DL,0.14986824769433466,256.1602197802198
2404,Table 1,2011,3,30792,32467,"Buffalo, NY","Miami, FL (Metropolitan Area)",1185,472.7173913043478,172.9448378937687,WN,0.41112899517130375,156.3069351230425,WN,0.41112899517130375,156.3069351230425
2405,Table 1,2011,3,30792,32575,"Buffalo, NY","Los Angeles, CA (Metropolitan Area)",2217,425.32608695652175,279.11101456682854,WN,0.31714796831075903,276.8202256244964,CO,0.1037567084078712,241.07857142857142
2406,Table 1,2011,3,30792,33195,"Buffalo, NY","Tampa, FL (Metropolitan Area)",1053,417.5,168.71676646706587,WN,0.7537099713616245,163.71485319516407,WN,0.7537099713616245,163.71485319516407
2407,Table 1,2011,3,30852,34027,"Washington, DC (Metropolitan Area)","West Palm Beach/Palm Beach, FL",883,668.0434782608696,155.84225512528474,WN,0.4201106410673609,158.33055770720372,DL,0.13130491376505043,152.98451053283767
2408,Table 1,2011,3,30977,30194,"Chicago, IL","Dallas/Fort Worth, TX",802,3145.8695652173915,216.03666643632093,AA,0.6326791514062607,233.06982688001747,WN,0.1201368253748877,203.6191832039114
2409,Table 1,2011,3,30977,30198,"Chicago, IL","Pittsburgh, PA",413,1085.4347826086957,170.10261365912277,WN,0.4593430803124374,156.89928057553956,WN,0.4593430803124374,156.89928057553956
2410,Table 1,2011,3,30977,30325,"Chicago, IL","Denver, CO",895,3056.9565217391305,188.85411747973262,WN,0.3120822073673731,165.98718240856786,F9,0.21554544161570188,138.7879907621247
2411,Table 1,2011,3,30977,30436,"Chicago, IL","Tucson, AZ",1440,370.0,207.2295240893067,AA,0.5522914218566393,204.08984042553192,WN,0.32226792009400707,197.65861440291704
2412,Table 1,2011,3,30977,30466,"Chicago, IL","Phoenix, AZ",1444,2216.413043478261,205.75951645333726,WN,0.3696728949046148,197.69319448129477,WN,0.3696728949046148,197.69319448129477
2413,Table 1,2011,3,30977,30529,"Chicago, IL","Hartford, CT",783,781.195652173913,235.91210518992625,UA,0.4270210101572283,241.00935158031933,WN,0.2621399749547795,215.1857218683652
2414,Table 1,2011,3,30977,30559,"Chicago, IL","Seattle, WA",1733,1940.8695652173913,260.53129480286736,AA,0.27251344086021506,251.0310933004521,WN,0.19209229390681004,238.60355685131196
2415,Table 1,2011,3,30977,30615,"Chicago, IL","El Paso, TX",1237,199.67391304347825,278.3723462166576,AA,0.42460533478497553,288.3588461538462,WN,0.2406096897114861,243.28800904977376
2416,Table 1,2011,3,30977,30647,"Chicago, IL","Cleveland, OH (Metropolitan Area)",343,1352.0652173913043,157.73333869282098,WN,0.4279282900554707,140.9576178846515,WN,0.4279282900554707,140.9576178846515
2417,Table 1,2011,3,30977,30693,"Chicago, IL","Nashville, TN",409,1214.0217391304348,154.0660130718954,WN,0.6172441579371475,145.7440673049028,WN,0.6172441579371475,145.7440673049028
2418,Table 1,2011,3,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",622,4757.717391304348,205.2965159580544,UA,0.43117589271435425,216.32598950882212,WN,0.2768728153343538,190.8668949583299
2419,Table 1,2011,3,30977,31066,"Chicago, IL","Columbus, OH",296,1183.3695652173913,153.76258840819327,WN,0.47469458987783597,141.7999613003096,WN,0.47469458987783597,141.7999613003096
2420,Table 1,2011,3,30977,31123,"Chicago, IL","St. Louis, MO",258,1363.5869565217392,149.3588043045038,WN,0.4603427660422479,151.05764502164502,AA,0.40693503387803903,143.98628795298725
2421,Table 1,2011,3,30977,31135,"Chicago, IL","Myrtle Beach, SC",753,283.3695652173913,121.1535864978903,NK,0.7483697736862294,100.83070220399794,NK,0.7483697736862294,100.83070220399794
2422,Table 1,2011,3,30977,31136,"Chicago, IL","Jacksonville, FL",864,542.2826086956521,211.84377630787733,WN,0.2649829625175386,172.24546142208774,FL,0.12607737021447185,153.94976152623212
2423,Table 1,2011,3,30977,31295,"Chicago, IL","Detroit, MI",235,1464.3478260869565,149.86739904988124,DL,0.44967339667458434,147.9233575437438,WN,0.22914192399049882,133.01120829284093
2424,Table 1,2011,3,30977,31453,"Chicago, IL","Houston, TX",945,2337.717391304348,226.19986051053147,CO,0.40159017994141444,240.08952182470765,WN,0.365415911098712,191.5808627051788
2425,Table 1,2011,3,30977,31454,"Chicago, IL","Orlando, FL",1005,2770.108695652174,159.18704728271533,WN,0.4048263684520306,149.9415140060095,FL,0.14985285462036493,135.3555380989788
2426,Table 1,2011,3,30977,31650,"Chicago, IL","Minneapolis/St. Paul, MN",349,2983.913043478261,145.33087571033076,DL,0.392831123415416,139.19811758160236,WN,0.2164141046189713,138.1484093586938
2427,Table 1,2011,3,30977,31703,"Chicago, IL","New York City, NY (Metropolitan Area)",773,10321.08695652174,182.357640541736,AA,0.3112875708237673,177.05666147912578,WN,0.15325315415885588,158.1779411764706
2428,Table 1,2011,3,30977,31714,"Chicago, IL","Fort Myers, FL",1120,970.3260869565217,150.5703707852582,WN,0.44572644785482246,142.49555164614225,FL,0.19300996975467682,133.7911781775972
2429,Table 1,2011,3,30977,31834,"Chicago, IL","Fayetteville, AR",522,166.84782608695653,326.0464495114006,AA,0.7361563517915309,317.26017699115044,AA,0.7361563517915309,317.26017699115044
2430,Table 1,2011,3,30977,31871,"Chicago, IL","Greenville/Spartanburg, SC",578,308.1521739130435,178.17813051146385,WN,0.5756613756613757,154.98792892156862,WN,0.5756613756613757,154.98792892156862
2431,Table 1,2011,3,30977,32211,"Chicago, IL","Las Vegas, NV",1521,3337.5,195.15577918905717,WN,0.33805569125549584,198.33788053949903,NK,0.25556098355316725,143.62431502485026
2432,Table 1,2011,3,30977,32337,"Chicago, IL","Indianapolis, IN",178,313.3695652173913,158.39802289281997,UA,0.42178286507110646,168.65962171052632,WN,0.2133194588969823,132.9308943089431
2433,Table 1,2011,3,30977,32448,"Chicago, IL","Jackson/Vicksburg, MS",677,174.1304347826087,202.37421972534332,WN,0.66354556803995,200.16961429915335,DL,0.22908863920099876,184.4299727520436
2434,Table 1,2011,3,30977,32457,"Chicago, IL","San Francisco, CA (Metropolitan Area)",1855,4548.04347826087,250.61148128674537,UA,0.33695808039768654,285.4394921625647,VX,0.14803307681277186,181.5574588311269
2435,Table 1,2011,3,30977,32467,"Chicago, IL","Miami, FL (Metropolitan Area)",1197,2754.782608695652,168.97150410353535,AA,0.3985953282828283,191.35557315383093,NK,0.19941603535353536,114.69026513652553
2436,Table 1,2011,3,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",1750,6272.5,219.4520335487896,AA,0.3236869010691944,222.6032978210825,WN,0.20553832290709967,195.1791248629964
2437,Table 1,2011,3,30977,32600,"Chicago, IL","Little Rock, AR",552,276.19565217391306,215.58083431719794,AA,0.38646202282565917,212.68890020366598,WN,0.29909484454939,211.01223684210527
2438,Table 1,2011,3,30977,33044,"Chicago, IL","Louisville, KY",287,567.6086956521739,142.42420528533128,WN,0.5229797012638836,133.56953496887587,WN,0.5229797012638836,133.56953496887587
2439,Table 1,2011,3,30977,33105,"Chicago, IL","Cincinnati, OH",265,325.7608695652174,311.4762762762763,DL,0.3890557223890557,303.6318181818182,AA,0.331664998331665,293.37867203219315
2440,Table 1,2011,3,30977,33192,"Chicago, IL","Sacramento, CA",1790,539.0217391304348,259.04984875983064,WN,0.4531155474894132,235.76537605696484,WN,0.4531155474894132,235.76537605696484
2441,Table 1,2011,3,30977,33195,"Chicago, IL","Tampa, FL (Metropolitan Area)",1012,1760.0,157.05197010869566,WN,0.4444787549407115,148.59856884813118,WN,0.4444787549407115,148.59856884813118
2442,Table 1,2011,3,30977,33198,"Chicago, IL","Kansas City, MO",405,1524.6739130434783,167.0241890639481,WN,0.5205674770086263,168.85573815393042,AA,0.2917943965209952,154.46731004153432
2443,Table 1,2011,3,30977,33214,"Chicago, IL","San Antonio, TX",1042,756.8478260869565,191.3699985638374,AA,0.3696682464454976,184.4030303030303,WN,0.3583225621140313,175.84897795591183
2444,Table 1,2011,3,30977,33244,"Chicago, IL","Memphis, TN",492,313.2608695652174,273.555412907703,DL,0.3553088133240805,265.037109375,AA,0.263705759888966,257.12184210526317
2445,Table 1,2011,3,30977,33316,"Chicago, IL","Omaha, NE",423,756.4130434782609,160.91856588590315,WN,0.49374910188245436,153.64211292200233,WN,0.49374910188245436,153.64211292200233
2446,Table 1,2011,3,30977,33495,"Chicago, IL","New Orleans, LA",837,737.5,194.83021370670596,AA,0.38481945467943995,189.6964764458062,AA,0.38481945467943995,189.6964764458062
2447,Table 1,2011,3,30977,33570,"Chicago, IL","San Diego, CA",1728,1569.6739130434783,227.74804376428224,WN,0.38141402949934217,202.29150326797387,WN,0.38141402949934217,202.29150326797387
2448,Table 1,2011,3,30977,33667,"Chicago, IL","Norfolk, VA (Metropolitan Area)",717,473.1521739130435,209.89993108201242,UA,0.35860326211807947,228.10839205637413,WN,0.3434413048472318,202.7800668896321
2449,Table 1,2011,3,30977,33851,"Chicago, IL","Oklahoma City, OK",693,310.32608695652175,214.7370928196147,AA,0.4644483362521891,205.56425339366515,AA,0.4644483362521891,205.56425339366515
2450,Table 1,2011,3,30977,34027,"Chicago, IL","West Palm Beach/Palm Beach, FL",1144,291.30434782608694,193.09764925373133,AA,0.5082089552238805,181.42907488986785,WN,0.14925373134328357,176.22375
2451,Table 1,2011,3,30977,34057,"Chicago, IL","Portland, OR",1751,967.2826086956521,274.8691538375098,UA,0.36093943139678614,315.8392901618929,WN,0.32160916956961455,233.8787211740042
2452,Table 1,2011,3,30977,34100,"Chicago, IL","Philadelphia, PA",678,2411.8478260869565,216.91596737121998,US,0.3229978818333408,216.29906515976,WN,0.26702420118076525,204.24472573839662
2453,Table 1,2011,3,30977,34492,"Chicago, IL","Raleigh/Durham, NC",646,1036.7391304347825,194.34189557559236,AA,0.36433214510379536,193.9224748201439,WN,0.3183057244705389,184.90833333333333
2454,Table 1,2011,3,30977,34524,"Chicago, IL","Richmond, VA",642,343.04347826086956,254.51251584283904,UA,0.38244613434727504,309.6611433305717,US,0.13624841571609633,224.20581395348836
2455,Table 1,2011,3,30977,34570,"Chicago, IL","Reno, NV",1680,254.2391304347826,273.99589568191533,WN,0.41342454040188115,248.91054808686658,WN,0.41342454040188115,248.91054808686658
2456,Table 1,2011,3,30977,34614,"Chicago, IL","Salt Lake City, UT",1259,728.9130434782609,239.5512973456606,DL,0.45138681777512674,225.4587049884374,WN,0.19191768565463763,221.76418026418025
